,BukkenName,Price,Address,Space,Type,Belanda,Build,Line,Station,Walk,DaysAgo,City,Street,Number,Latitude,Longitude
4894,TOKYO SEA SOUTH ブランファーレ,10600,東京都港区港南４,78.75,3LDK,14.17,2004-06-01,ＪＲ山手線,品川,12,7074,東京都,港区,港南４,35.6273113,139.7485979
4895,アルビオ・ザ・タワー千代田飯田橋,10600,東京都千代田区飯田橋４-４－４１,44.15,1LDK,6.36,2021-03-01,ＪＲ総武線,飯田橋,2,957,東京都,千代田区,飯田橋４-４－４１,35.7003976,139.7467615
4896,ＴＯＫＹＯ　ＳＥＡ　ＳＯＵＴＨ　ブランファーレ,10600,東京都港区港南４,78.75,3LDK,,2004-06-01,ＪＲ山手線,品川,12,7074,東京都,港区,港南４,35.6273113,139.7485979
4897,アルビオ・ザ・タワー千代田飯田橋,10600,東京都千代田区飯田橋４,44.15,1LDK,6.36,2021-01-01,ＪＲ中央線,飯田橋,3,1016,東京都,千代田区,飯田橋４,35.7009469,139.746522
4898,サンウッド広尾,10630,東京都渋谷区広尾５,46.41,1LDK,5.53,2020-05-01,東京メトロ日比谷線,広尾,1,1261,東京都,渋谷区,広尾５,35.6496526,139.7198607
4899,ザ・クレストタワー,10699,東京都中央区佃２,65.38,2LDK,13.8,2004-09-01,東京メトロ有楽町線,月島,3,6982,東京都,中央区,佃２,35.6682531,139.7862967
4900,ザ・クレストタワー,10699,東京都中央区佃２,65.38,2LDK,13.8,2004-09-01,東京メトロ有楽町線,月島,3,6982,東京都,中央区,佃２,35.6682531,139.7862967
4901,ザ・クレストタワー,10699,東京都中央区佃２-11-6,65.38,2LDK,13.8,2004-09-01,東京メトロ有楽町線,月島,3,6982,東京都,中央区,佃,35.6670962,139.7857374
4902,ザ・パークハウス四谷若葉レジデンス,10700,東京都新宿区若葉２,67.29,2LDK+S（納戸）,,2015-11-01,ＪＲ中央線,四ツ谷,10,2904,東京都,新宿区,若葉２,35.6854582,139.7240108
4903,シティハウス南麻布一丁目,10780,東京都港区南麻布１,54.08,2LDK,8.72,2015-08-01,東京メトロ南北線,麻布十番,5,2996,東京都,港区,南麻布１,35.650698,139.7339083
4904,シティタワー品川,10780,東京都港区港南４,89.87,3LDK+2S（納戸）,19.38,2008-04-01,ＪＲ山手線,品川,11,5674,東京都,港区,港南４,35.6273113,139.7485979
4905,ジオ市ヶ谷払方町彩の館,10800,東京都新宿区払方町,62.15,2LDK,4.2,2012-09-01,東京メトロ有楽町線,市ケ谷,8,4060,東京都,新宿区,払方町,35.6972734,139.7348662
4906,ザ・パークハウス晴海タワーズ クロノレジデンス,10800,東京都中央区晴海２,71.23,2LDK,11.73,2013-10-01,都営大江戸線,勝どき,13,3665,東京都,中央区,晴海２,35.6564518,139.7869359
4907,グランドメゾン白金三光坂,10800,東京都港区白金２,54.24,1LDK,4.5,2000-12-01,東京メトロ南北線,白金高輪,3,8352,東京都,港区,白金２,35.6416377,139.7313539
4908,ザ・パークハウス山吹神楽坂,10800,東京都新宿区山吹町,66.5,3LDK,6.58,2017-10-01,東京メトロ有楽町線,江戸川橋,4,2204,東京都,新宿区,山吹町,35.7076832,139.7300768
4909,キャピタルゲートプレイスザ・タワー,10800,東京都中央区月島１,55.18,2LDK,13.3,2015-07-01,東京メトロ有楽町線,月島,1,3027,東京都,中央区,月島１,35.6644207,139.7824618
4910,南青山パーク・マンション,10800,東京都港区南青山７-3-2,67.03,1LDK,4.57,1981-08-01,東京メトロ銀座線,表参道,12,15414,東京都,港区,南青山,35.6587509,139.7159902
4911,リビオレゾン新橋nex（港区×山手線内側×再開発エリ…,10800,東京都港区新橋５-31-1,56.12,2LDK,6.84,2020-02-01,ＪＲ山手線,新橋,7,1351,東京都,港区,新橋,35.6625224,139.7550956
4912,リビオレゾン新橋nex,10800,東京都港区新橋５-31-2,56.12,2LDK,6.84,2020-02-01,ＪＲ山手線,新橋,7,1351,東京都,港区,新橋,35.6624857,139.7552054
4913,レアール高輪,10800,東京都港区高輪２,78.62,1LDK,3.0,1979-08-01,都営浅草線,泉岳寺,1,16145,東京都,港区,高輪２,35.6373108,139.73774
4914,五番町マンション,10800,東京都千代田区五番町,50.32,1LDK,7.5,2014-01-01,ＪＲ総武線,市ケ谷,4,3573,東京都,千代田区,五番町,35.689718,139.7339083
4915,ドミール南青山,10800,東京都港区南青山６,62.82,3LDK,3.78,1982-05-01,東京メトロ銀座線,表参道,11,15141,東京都,港区,南青山６,35.6607393,139.7160301
4916,グランドパーク恵比寿センシュアス,10880,東京都渋谷区東３,53.91,2LDK,3.62,2000-06-01,ＪＲ山手線,恵比寿,5,8535,東京都,渋谷区,東３,35.6506556,139.7109231
4917,西戸山タワーホウムズノースタワー,10888,東京都新宿区百人町３-1-5,83.17,3LDK,9.1,1988-01-01,ＪＲ山手線,新大久保,6,13070,東京都,新宿区,百人町,35.7066397,139.701179
4918,西戸山タワーホウムズノースタワー,10888,東京都新宿区百人町３,83.17,2LDK,9.1,1988-01-01,ＪＲ山手線,新大久保,8,13070,東京都,新宿区,百人町３,35.7063302,139.6981574
4919,西戸山タワーホウムズノースタワー,10888,東京都新宿区百人町３,83.17,2LDK,9.1,1988-01-01,ＪＲ山手線,新大久保,9,13070,東京都,新宿区,百人町３,35.7063302,139.6981574
4920,西戸山タワーホウムズノースタワー,10888,東京都新宿区百人町３,83.17,2LDK,9.1,1988-01-01,ＪＲ山手線,新大久保,6,13070,東京都,新宿区,百人町３,35.7063302,139.6981574
4921,西戸山タワーホウムズノースタワー,10888,東京都新宿区百人町３,83.17,2LDK+S（納戸）,9.1,1988-01-01,ＪＲ山手線,新大久保,9,13070,東京都,新宿区,百人町３,35.7063302,139.6981574
4922,西戸山タワーホウムズ ノースタワー,10888,東京都新宿区百人町３,83.17,3LDK,9.1,1988-01-01,ＪＲ山手線,新大久保,9,13070,東京都,新宿区,百人町３,35.7063302,139.6981574
4923,FAIR LOGE 目白台　8階,10890,東京都文京区目白台３,80.13,3LDK,8.92,1997-09-01,東京メトロ有楽町線,護国寺,3,9539,東京都,文京区,目白台３,35.7171022,139.7249685
4924,フェアロージュ目白台,10890,東京都文京区目白台３,80.13,3LDK,8.92,1997-09-01,東京メトロ有楽町線,護国寺,3,9539,東京都,文京区,目白台３,35.7171022,139.7249685
4925,グランスイート文京音羽イースタージュ,10950,東京都文京区音羽１,72.41,2LDK+S（納戸）,7.78,2012-02-01,東京メトロ有楽町線,護国寺,2,4273,東京都,文京区,音羽１,35.7141507,139.7297575
4926,クレストプライムタワー芝,10950,東京都港区芝１,62.24,2LDK,7.3,2007-08-01,ＪＲ山手線,浜松町,6,5918,東京都,港区,芝１,35.65127349999999,139.7546664
4927,ジオ市ヶ谷払方町　凛の館,10980,東京都新宿区払方町,61.38,2LDK,4.81,2012-09-01,都営大江戸線,牛込神楽坂,7,4060,東京都,新宿区,払方町,35.6972734,139.7348662
4928,プレミスト赤坂檜町公園,10980,東京都港区赤坂７-6-45,51.02,2LDK,4.22,2013-03-01,東京メトロ千代田線,乃木坂,6,3879,東京都,港区,赤坂,35.6697789,139.731314
4929,アクシア麻布,10980,東京都港区麻布十番２-21-6,47.38,1LDK,8.96,2005-05-01,東京メトロ南北線,麻布十番,1,6740,東京都,港区,麻布十番,35.6540427,139.7365971
4930,プラウドジェム市ヶ谷,10980,東京都新宿区市谷仲之町,71.33,2LDK,6.17,2004-01-01,都営新宿線,曙橋,5,7226,東京都,新宿区,市谷仲之町,35.6942823,139.7224146
4931,プレミスト赤坂檜町公園,10980,東京都港区赤坂７,51.02,2LDK,4.22,2013-03-01,東京メトロ千代田線,乃木坂,6,3879,東京都,港区,赤坂７,35.6721155,139.7300768
4932,イトーピア南麻布マンション,10980,東京都港区南麻布３-19-28,94.22,3LDK,13.2,1978-07-01,東京メトロ南北線,白金高輪,11,16541,東京都,港区,南麻布,35.6474942,139.7292529
4933,ル・カルム広尾,10980,東京都渋谷区広尾２,58.85,1LDK,,2000-03-01,ＪＲ山手線,恵比寿,12,8627,東京都,渋谷区,広尾２,35.6515582,139.7160301
4934,クラッシィハウス芝浦,10980,東京都港区芝浦４,70.04,3LDK,13.68,2016-11-01,ＪＲ山手線,田町,9,2538,東京都,港区,芝浦４,35.6400662,139.7460429
4935,ガーデンアルバ幡ヶ谷,10980,東京都渋谷区幡ヶ谷２,91.5,3LDK,13.63,1995-03-01,京王新線,幡ヶ谷,5,10454,東京都,渋谷区,幡ヶ谷２,35.6810976,139.6720385
4936,ライオンズマンション平河町,10980,東京都千代田区平河町２,72.85,1LDK+S（納戸）,,1979-06-01,東京メトロ有楽町線,麹町,4,16206,東京都,千代田区,平河町２,35.6808059,139.7402946
4937,サンビューハイツ代々木,10980,東京都渋谷区代々木５,85.57,2LDK,8.0,1979-03-01,京王新線,初台,7,16298,東京都,渋谷区,代々木５,35.6748955,139.6898612
4938,インプレスト東京八丁堀ル・サンク,10980,東京都中央区八丁堀３,71.54,3LDK,5.32,2019-08-01,東京メトロ日比谷線,八丁堀,2,1535,東京都,中央区,八丁堀３,35.6752229,139.7757514
4939,アクシア麻布,10980,東京都港区麻布十番２,47.38,1LDK,8.96,2005-05-01,東京メトロ南北線,麻布十番,1,6740,東京都,港区,麻布十番２,35.6550691,139.7355048
4940,日神パレステージ信濃町,10980,東京都新宿区南元町,66.47,2LDK+S（納戸）,9.3,2000-08-01,ＪＲ中央線,信濃町,7,8474,東京都,新宿区,南元町,35.67988,139.7236915
4941,Ｂｒｉｌｌｉａ新宿余丁町,10980,東京都新宿区余丁町,73.0,2LDK,10.87,2007-07-01,都営大江戸線,若松河田,5,5949,東京都,新宿区,余丁町,35.696307,139.7160301
4942,ガーデンアルバ幡ヶ谷,10980,東京都渋谷区幡ヶ谷２,91.5,3LDK,13.63,1995-03-01,京王新線,幡ヶ谷,5,10454,東京都,渋谷区,幡ヶ谷２,35.6810976,139.6720385
4943,ガーデンアルバ幡ヶ谷,10980,東京都渋谷区幡ヶ谷２,91.5,3LDK+S（納戸）,13.63,1995-03-01,京王新線,幡ヶ谷,4,10454,東京都,渋谷区,幡ヶ谷２,35.6810976,139.6720385
4944,サンアリーナ文京小石川セレッソ,10980,東京都文京区小石川５,71.74,2LDK+S（納戸）,7.28,2012-01-01,東京メトロ丸ノ内線,茗荷谷,8,4304,東京都,文京区,小石川５,35.7175206,139.7402946
4945,ラクシア品川ポルトチッタ,10980,東京都港区港南３,76.29,2LDK+S（納戸）,9.72,2005-01-01,ＪＲ山手線,品川,15,6860,東京都,港区,港南３,35.633247,139.7505142
4946,オープンレジデンシア四谷,10980,東京都新宿区若葉１,60.19,2LDK+S（納戸）,4.46,2020-07-01,ＪＲ中央線,四ツ谷,5,1200,東京都,新宿区,若葉１,35.6832001,139.7262455
4947,アクシア麻布,10980,東京都港区麻布十番２,47.38,1LDK,8.96,2005-06-01,東京メトロ南北線,麻布十番,1,6709,東京都,港区,麻布十番２,35.6550691,139.7355048
4948,アクシア麻布,10980,東京都港区麻布十番２,47.38,1LDK,8.96,2005-05-01,東京メトロ南北線,麻布十番,1,6740,東京都,港区,麻布十番２,35.6550691,139.7355048
4949,御殿山スカイマンション,10980,東京都港区高輪４,93.75,3LDK,17.3,1976-12-01,ＪＲ山手線,品川,10,17118,東京都,港区,高輪４,35.626783,139.7358241
4950,ルフォン白金台ザ・タワーレジデンス,10990,東京都港区白金台２-26-12,58.51,2LDK,7.2,2014-02-01,都営浅草線,高輪台,1,3542,東京都,港区,白金台,35.6316104,139.7298077
4951,ライオンズアイル渋谷松濤,11000,東京都渋谷区松濤２-20-1,50.94,2LDK,13.72,2012-07-01,京王井の頭線,神泉,8,4122,東京都,渋谷区,松濤,35.6598938,139.688884
4952,ライオンズマンション文京白山,11000,東京都文京区白山１,74.36,3LDK,4.67,1998-02-01,都営三田線,白山,3,9386,東京都,文京区,白山１,35.7192057,139.7530694
4953,目白シティハウス,11000,東京都新宿区下落合３,123.32,3LDK+S（納戸）,7.2,1982-11-01,西武新宿線,下落合,11,14957,東京都,新宿区,下落合３,35.7216299,139.7019868
4954,ザ・パークハウス四谷若葉レジデンス,11000,東京都新宿区若葉２,72.46,3LDK,8.6,2015-11-01,ＪＲ総武線,四ツ谷,10,2904,東京都,新宿区,若葉２,35.6854582,139.7240108
4955,パークホームズ初台ザレジデンス,11000,東京都渋谷区初台１,55.98,2LDK,10.57,2022-08-01,京王新線,初台,2,439,東京都,渋谷区,初台１,35.6794089,139.6853944
4956,ライオンズマンション文京白山,11000,東京都文京区白山１,70.99,3LDK,3.37,1998-01-01,都営三田線,白山,5,9417,東京都,文京区,白山１,35.7192057,139.7530694
4957,高輪タウンハウス,11000,東京都港区高輪２,79.21,2LDK,,1978-08-01,京急本線,泉岳寺,4,16510,東京都,港区,高輪２,35.6373108,139.73774
4958,ザ・パークハウス四谷若葉レジデンス,11000,東京都新宿区若葉２,72.46,3LDK,8.6,2015-11-01,東京メトロ丸ノ内線,四ツ谷,9,2904,東京都,新宿区,若葉２,35.6854582,139.7240108
4959,ザ・パークハウス西新宿タワー60,11000,東京都新宿区西新宿５,60.21,1LDK+S（納戸）,9.16,2017-08-01,都営大江戸線,西新宿五丁目,7,2265,東京都,新宿区,西新宿５,35.6948318,139.6866706
4960,ザ・パークハウス四谷若葉レジデンス,11000,東京都新宿区若葉２,72.46,3LDK,8.6,2015-11-01,ＪＲ中央線,四ツ谷,10,2904,東京都,新宿区,若葉２,35.6854582,139.7240108
4961,リフュージュK,11000,東京都港区港南５,79.86,2LDK,15.72,2001-11-01,りんかい線,天王洲アイル,15,8017,東京都,港区,港南５,35.6314077,139.7588189
4962,富久クロスコンフォートタワー,11000,東京都新宿区富久町,50.7,1LDK,11.37,2015-04-01,東京メトロ丸ノ内線,新宿御苑前,9,3118,東京都,新宿区,富久町,35.6934999,139.7147533
4963,目白シティハウス,11000,東京都新宿区下落合３,123.32,3LDK,7.2,1982-11-01,ＪＲ山手線,目白,11,14957,東京都,新宿区,下落合３,35.7216299,139.7019868
4964,富久クロス コンフォートタワー,11000,東京都新宿区富久町,50.7,1LDK,11.37,2015-04-01,東京メトロ丸ノ内線,新宿御苑前,5,3118,東京都,新宿区,富久町,35.6934999,139.7147533
4965,富久クロスコンフォートタワー（３０階）,11000,東京都新宿区富久町,50.7,1LDK,11.37,2015-04-01,東京メトロ丸ノ内線,新宿御苑前,5,3118,東京都,新宿区,富久町,35.6934999,139.7147533
4966,ザ・タワーズ台場　ＥＡＳＴ,11100,東京都港区台場２,77.6,3LDK,6.83,2006-05-01,新交通ゆりかもめ,お台場海浜公園,2,6375,東京都,港区,台場２,35.6268958,139.7747928
4967,朝日根津マンション,11100,東京都文京区根津１,85.4,3LDK,9.05,1986-10-01,東京メトロ千代田線,根津,1,13527,東京都,文京区,根津１,35.7191932,139.7623328
4968,神楽坂パークハウス,11100,東京都新宿区南榎町,72.02,3LDK,5.25,2002-12-01,東京メトロ東西線,神楽坂,11,7622,東京都,新宿区,南榎町,35.7014347,139.7287997
4969,パークコート渋谷ザタワー,11100,東京都渋谷区宇田川町1-12,43.38,1LDK,5.65,2020-07-01,ＪＲ山手線,渋谷,9,1200,東京都,渋谷区,宇田川町1-12,35.6642304,139.6977585
4970,勝どきザ・タワー,11100,東京都中央区勝どき５,72.38,2LDK,12.12,2016-11-01,都営大江戸線,勝どき,7,2538,東京都,中央区,勝どき５,35.657516,139.7709587
4971,パークコート渋谷ザタワー,11110,東京都渋谷区宇田川町,43.38,1LDK,5.65,2020-07-01,東急東横線,渋谷,11,1200,東京都,渋谷区,宇田川町,35.661594,139.6981574
4972,ブリリア外苑出羽坂（Brillia外苑出羽坂）,11180,東京都新宿区南元町４－９,66.71,2LDK,7.16,2006-02-01,ＪＲ総武線,信濃町,6,6464,東京都,新宿区,南元町４－９,35.682165,139.7234093
4973,西早稲田シティタワー,11180,東京都新宿区西早稲田１,80.48,3LDK,8.83,1999-03-01,東京メトロ東西線,早稲田,11,8993,東京都,新宿区,西早稲田１,35.710463,139.7198607
4974,朝日根津マンション,11190,東京都文京区根津１,85.4,3LDK,,1986-10-01,東京メトロ千代田線,根津,1,13527,東京都,文京区,根津１,35.7191932,139.7623328
4975,朝日根津マンション,11190,東京都文京区根津１,85.4,3LDK,9.05,1986-10-01,東京メトロ千代田線,根津,3,13527,東京都,文京区,根津１,35.7191932,139.7623328
4976,ザ・パークハウス西新宿タワー60,11200,東京都新宿区西新宿５,60.21,1LDK,9.16,2017-08-01,東京メトロ丸ノ内線,西新宿,9,2265,東京都,新宿区,西新宿５,35.6948318,139.6866706
4977,ディアナコート御苑内藤町,11200,東京都新宿区内藤町,49.0,1LDK,,2020-02-01,東京メトロ丸ノ内線,四谷三丁目,6,1351,東京都,新宿区,内藤町,35.6862257,139.7109231
4978,ザ・クレストタワー,11200,東京都中央区佃２-11-6,78.57,1LDK+S（納戸）,16.2,2004-09-01,東京メトロ有楽町線,月島,3,6982,東京都,中央区,佃,35.6670962,139.7857374
4979,コスモ市ヶ谷北町,11220,東京都新宿区北町,74.21,3LDK,2.9,1996-10-01,都営大江戸線,牛込神楽坂,5,9874,東京都,新宿区,北町,35.6998243,139.7355048
